username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
vickythiyanu;2017-01-02 19:54;0;1;"Tn needs jallikattu#support #jallikattu #takkaru takkaru#";;;#support #jallikattu #takkaru #;"815926748957253632";https://twitter.com/vickythiyanu/status/815926748957253632
prashanthlycan;2017-01-02 19:53;0;0;"#TNneedsJALIKATTU Don't lose our nation pride #support #jallikattu https:// youtu.be/_DN0x31ZHpw";;;#TNneedsJALIKATTU #support #jallikattu;"815926579897532416";https://twitter.com/prashanthlycan/status/815926579897532416
Senthuran77;2017-01-02 19:45;0;0;"#Jallikattu #PutChutney #SaveJallikattu @hiphoptamizha https:// youtu.be/_DN0x31ZHpw";;@hiphoptamizha;#Jallikattu #PutChutney #SaveJallikattu;"815924399400427520";https://twitter.com/Senthuran77/status/815924399400427520
narcma99;2017-01-02 19:37;1;3;"#Raise your voice for #jallikattu pic.twitter.com/tqWl1Acqqm";;;#Raise #jallikattu;"815922557849403392";https://twitter.com/narcma99/status/815922557849403392
GabbarSanghi;2017-01-02 19:32;19;27;"Painting of my friend Jeevanathan #jallikattu pic.twitter.com/YnprhDP7FH";;;#jallikattu;"815921225109118977";https://twitter.com/GabbarSanghi/status/815921225109118977
twtprashanth;2017-01-02 19:31;4;6;"Reveal the real face of peta. #PETA #jallikattu pic.twitter.com/WUEV52RiEF";;;#PETA #jallikattu;"815921001712283648";https://twitter.com/twtprashanth/status/815921001712283648
vignesh7773;2017-01-02 19:26;3;11;"#TNneedsJALIKATTU #MKStalin Inviting #jallikattu @AG_KATHIRAVAN @krajendran500 @TRBRajaa @Anbil_Mahesh @y8XXDSl5N4OWYNd @jallikattu1 pic.twitter.com/JBiPRlRBtV";;@AG_KATHIRAVAN @krajendran500 @TRBRajaa @Anbil_Mahesh @y8XXDSl5N4OWYNd @jallikattu1;#TNneedsJALIKATTU #MKStalin #jallikattu;"815919586856013824";https://twitter.com/vignesh7773/status/815919586856013824
Goowin1981;2017-01-02 19:24;5;4;"#request the #real #face of #PETA #SaveJallikattu #banPETA #petakillsanimals #jallikattu @imVkohli @SirJadeja @superstarrajini @iam_str #IND pic.twitter.com/UesL1BSAX6";;@imVkohli @SirJadeja @superstarrajini @iam_str;#request #real #face #PETA #SaveJallikattu #banPETA #petakillsanimals #jallikattu #IND;"815919210404708352";https://twitter.com/Goowin1981/status/815919210404708352
SamayamTamil;2017-01-02 19:17;0;3;"ஜல்லிக்கட்டுக்கு அனுமதி கோரி பைக் பயணம் http:// tamil.samayam.com/latest-news/in dia-news/puducherry-woman-takes-bike-to-support-jallikattu/articleshow/56295978.cms?utm_source=facebook.com&utm_medium=referral&utmcampiagn=woman020117 … #Jallikattu #ஜல்லிக்கட்டு #Puducherry #BikeRally pic.twitter.com/9g4qSxZ6qU";;;#Jallikattu # #Puducherry #BikeRally;"815917434238439424";https://twitter.com/SamayamTamil/status/815917434238439424
inaveenjv;2017-01-02 19:13;0;0;"#JALLIKATTU Jallikattum Kelikoothum | Put Chutney Originals https:// youtu.be/_DN0x31ZHpw via @YouTube";;@YouTube;#JALLIKATTU;"815916317127512064";https://twitter.com/inaveenjv/status/815916317127512064
Seeni_in_fire;2017-01-02 19:09;2;0;"தமிழினம் தரணியில் முதலினம், இந்த உலகில் தோன்றிய முதலினம் ,நம் பாரம்பாியத்தை, வீரத்தை, வாழ்வை,தடைசெய்ய யார் இவா்கள்?விழித்தெழு! #jallikattu";;;#jallikattu;"815915518968393728";https://twitter.com/Seeni_in_fire/status/815915518968393728
Seeni_in_fire;2017-01-02 19:05;1;2;"போதும் தமிழா , நம்மை அடிமையாக்க வந்த குள்ளநாிக்கூட்டம் தூவிய நஞ்சு இனியும் உன்னுள் வேலை செய்தால்,நாடு சுடுகாடாகும் .விழித்தெழு! #jallikattu";;;#jallikattu;"815914409474347008";https://twitter.com/Seeni_in_fire/status/815914409474347008
vimalgop;2017-01-02 19:04;0;0;"B4 being against #jallikattu , first have some knowledge about the history of #jallikattu . Then u ll become awesome to support #jallikattu .";;;#jallikattu #jallikattu #jallikattu;"815914182474272768";https://twitter.com/vimalgop/status/815914182474272768
vimalgop;2017-01-02 19:00;0;0;"One who don't know about #jallikattu only opposing it. If they knows then they will also support #jallikattu . Tat's d power of #jallikattu";;;#jallikattu #jallikattu #jallikattu;"815913280929611776";https://twitter.com/vimalgop/status/815913280929611776
JallikattuPosts;2017-01-02 18:59;2;1;"#Veeraiyan RT & SUPPORT #Jallikattu #SaveJallikattu";;;#Veeraiyan #Jallikattu #SaveJallikattu;"815912994613825536";https://twitter.com/JallikattuPosts/status/815912994613825536
poosivaprakasam;2017-01-02 18:58;3;1;"#jallikattu WE NEED OUR #Jallikattu #TNneedsJALLIKATTU Keep Support & #SaveJallikattu … https://www. instagram.com/p/BOw3-npg6Wp/";;;#jallikattu #Jallikattu #TNneedsJALLIKATTU #SaveJallikattu;"815912656666329090";https://twitter.com/poosivaprakasam/status/815912656666329090
poosivaprakasam;2017-01-02 18:56;15;16;"#jallikattu WE NEED OUR #Jallikattu #TNneedsJALLIKATTU Keep Support & #SaveJallikattu @Siva_Kartikeyan @24AMSTUDIOS @RDRajaofficial pic.twitter.com/Mlmk0NDBiZ";;@Siva_Kartikeyan @24AMSTUDIOS @RDRajaofficial;#jallikattu #Jallikattu #TNneedsJALLIKATTU #SaveJallikattu;"815912150908731392";https://twitter.com/poosivaprakasam/status/815912150908731392
RamPras60906949;2017-01-02 18:52;1;0;"@Ramde support #jallikattu r u supporting?? pic.twitter.com/yVjX6t4mN3";;@Ramde;#jallikattu;"815911220771454976";https://twitter.com/RamPras60906949/status/815911220771454976
ram007ach;2017-01-02 18:52;2;10;"Great work @hiphoptamizha against PETA to support our tradition and culture #tn needs #jallikattu pic.twitter.com/P6GqfXBtjh";;@hiphoptamizha;#tn #jallikattu;"815911190400552960";https://twitter.com/ram007ach/status/815911190400552960
csanthoshkumar;2017-01-02 18:47;0;0;"@anilchoudhary hopefully jallikattu bulls will be administered by Judges hence forth. #jallikattu still v welcome";;@anilchoudhary;#jallikattu;"815909887997710338";https://twitter.com/csanthoshkumar/status/815909887997710338
Thevarsteffy;2017-01-02 18:46;0;2;"https:// youtu.be/_DN0x31ZHpw . Traditions live even if we don't, only if you could understand #Tamil #Jallikattu #Tamilpride #Culture #Hypocrites";;;#Tamil #Jallikattu #Tamilpride #Culture #Hypocrites;"815909727129305088";https://twitter.com/Thevarsteffy/status/815909727129305088
JallikattuPosts;2017-01-02 18:42;0;1;"#BairavaaTrailer BAIRAVAA #Ilayathalapathy Dear Tamilian's Voice Your Support For #Jallikattu #TNneedsJALIKATTU #WeWantJallikattu";;;#BairavaaTrailer #Ilayathalapathy #Jallikattu #TNneedsJALIKATTU #WeWantJallikattu;"815908708987256832";https://twitter.com/JallikattuPosts/status/815908708987256832
cinemaaholics;2017-01-02 18:39;0;1;"Actor @SVESHEKHER shows his support to #jallikattu #TNneedsJALIKATTU pic.twitter.com/CrTk5dSlxv";;@SVESHEKHER;#jallikattu #TNneedsJALIKATTU;"815907817039106048";https://twitter.com/cinemaaholics/status/815907817039106048
JallikattuPosts;2017-01-02 18:39;2;3;""DANGAL FASTEST 500CR WW" #ParivartanSeVijay Lucknow Dear Countrymen PLZ FOLLOW & RT VOICE YOUR SUPPORT FOR #Jallikattu PRIDE OF TAMILS";;;#ParivartanSeVijay #Jallikattu;"815907751285035009";https://twitter.com/JallikattuPosts/status/815907751285035009
Aj_boop;2017-01-02 18:32;1;1;"I mean, my best gift for 2017 are actually from the #SupremeCourt , totally looking forward to #jallikattu issue.";;;#SupremeCourt #jallikattu;"815906224310927368";https://twitter.com/Aj_boop/status/815906224310927368
Manjunaath;2017-01-02 18:29;1;1;"Didn't know that the Ashoka emblem has #jallikattu காளை on it. pic.twitter.com/GzEcGgfDUW";;;#jallikattu;"815905465917931520";https://twitter.com/Manjunaath/status/815905465917931520
ramkumar702;2017-01-02 18:29;0;0;"#jallikattu pic.twitter.com/lu71Ym2MkQ";;;#jallikattu;"815905408556605440";https://twitter.com/ramkumar702/status/815905408556605440
JallikattuPosts;2017-01-02 18:24;0;1;"Lucknow BCCI #anuragthakur DEAR COUNTRYMEN, FOLLOW & RT , PLZ Show Your SUPPORT FOR #Jallikattu #TNneedsJALIKATTU";;;#anuragthakur #Jallikattu #TNneedsJALIKATTU;"815904028844433408";https://twitter.com/JallikattuPosts/status/815904028844433408
jallikattupr;2017-01-02 18:22;2;2;"Inaugurating the solo raid by Mageshwari in support of conducting Jallikkattu from chennai. Dr.PR , #JallikkatuPeravaiTN . #jallikattu pic.twitter.com/2L7Bcw1DPj";;;#JallikkatuPeravaiTN #jallikattu;"815903551243173888";https://twitter.com/jallikattupr/status/815903551243173888
JallikattuPosts;2017-01-02 18:19;36;56;"#Jallikattu the Pride of Tamils Follow & RT To Spread #ISupportJallikattu #WeWantJallikattu #Savejallikattu #NoJallikattuNoPongal pic.twitter.com/LNY36scEZT";;;#Jallikattu #ISupportJallikattu #WeWantJallikattu #Savejallikattu #NoJallikattuNoPongal;"815902879441506305";https://twitter.com/JallikattuPosts/status/815902879441506305
withloveab;2017-01-02 18:16;0;1;"Support #Jallikattu Senaapathy Kangayam Cattle Research Foundation http:// fb.me/5w254ITWz";;;#Jallikattu;"815902006267248640";https://twitter.com/withloveab/status/815902006267248640
cinemapuram;2017-01-02 18:13;0;1;"We need #jallikattu . Our thoughts on #Jallikattu @hiphoptamizha @arrdrive_ @itisprashanth Link : https:// m.facebook.com/story.php?stor y_fbid=360584584319027&id=261560300888123 … #SaveJallikattu pic.twitter.com/qQkASDS2D0";;@hiphoptamizha @arrdrive_ @itisprashanth;#jallikattu #Jallikattu #SaveJallikattu;"815901380959313920";https://twitter.com/cinemapuram/status/815901380959313920
anubharathtweet;2017-01-02 18:04;0;2;"நண்பர்களே இந்த பக்கத்தை like & Share செய்யுங்கள். https:// m.facebook.com/naanthamizhann/ #TNFORJALLIKATTU #jallikattu #BANPETA #ஜல்லிக்கட்டு";;;#TNFORJALLIKATTU #jallikattu #BANPETA #;"815899093859827712";https://twitter.com/anubharathtweet/status/815899093859827712
AmmU_MaanU;2017-01-02 18:01;2;0;"If Congress is #betray BJP is #TeaTray or #AshTray . Both of you indulge in silly politics #jallikattu https:// twitter.com/dinamalarweb/s tatus/815889355730550784 …";;;#betray #TeaTray #AshTray #jallikattu;"815898217833500672";https://twitter.com/AmmU_MaanU/status/815898217833500672
haravinth10;2017-01-02 17:59;0;0;"waiting for this pongal #jallikattu";;;#jallikattu;"815897686423416833";https://twitter.com/haravinth10/status/815897686423416833
SalaiSivabalan;2017-01-02 17:57;3;2;"I designed this beast inspired from @MercedesBenz #G63 #AMG #6x6 (waiting for a job from them ) Named it as #murattukaalai for #jallikattu pic.twitter.com/4UKaMTcGFU";;@MercedesBenz;#G63 #AMG #6x6 #murattukaalai #jallikattu;"815897228103577600";https://twitter.com/SalaiSivabalan/status/815897228103577600
tamilflashnews;2017-01-02 17:56;6;8;"எப்படியும் நடக்கும் என்ற நம்பிக்கையில் ஜல்லிக்கட்டிற்கு தயாராகும் அலங்காநல்லூர் வாடிவாசல் #ஜல்லிக்கட்டு #jallikattu pic.twitter.com/HGeM0nYaZO";;;# #jallikattu;"815897084364632064";https://twitter.com/tamilflashnews/status/815897084364632064
sasitharan5800;2017-01-02 17:54;2;3;"WE NEED OUR JALLIKATTU !!! #Jallikattu #TNneedsJALLIKATTU Keep Support & #SaveJallikattu !!! pic.twitter.com/bZmsx0DdYc";;;#Jallikattu #TNneedsJALLIKATTU #SaveJallikattu;"815896426584494080";https://twitter.com/sasitharan5800/status/815896426584494080
put_chutney;2017-01-02 17:52;36;51;"Our first Put Chutney Originals video tackles the #Jallikattu issue https:// youtu.be/_DN0x31ZHpw Check it out!";;;#Jallikattu;"815895957107654657";https://twitter.com/put_chutney/status/815895957107654657
ajaysinganan;2017-01-02 17:50;0;0;"#WeWantJallikattu pls all #tamilpeoples support #jallikattu #gettingreadyforjallikattu2k17";;;#WeWantJallikattu #tamilpeoples #jallikattu #gettingreadyforjallikattu2k17;"815895487794380801";https://twitter.com/ajaysinganan/status/815895487794380801
thisispsrk;2017-01-02 17:49;0;0;"@shootingstar18f did you seen #jallikattu";;@shootingstar18f;#jallikattu;"815895344194195456";https://twitter.com/thisispsrk/status/815895344194195456
put_chutney;2017-01-02 17:48;4;16;"Thank you @thenewsminute #jallikattu https:// twitter.com/thenewsminute/ status/815894635046281216 …";;@thenewsminute;#jallikattu;"815894980015177728";https://twitter.com/put_chutney/status/815894980015177728
tlk2viswa;2017-01-02 17:40;2;1;"#jallikattu #WeWantJallikattu pic.twitter.com/u4fSXXmbfT";;;#jallikattu #WeWantJallikattu;"815893145032396800";https://twitter.com/tlk2viswa/status/815893145032396800
news7tamil;2017-01-02 17:29;14;31;"ஜல்லிக்கட்டு நடைபெறும் என்ற நம்பிக்கையில் காளைகளுக்கு தீவிர பயிற்சி! விவரம்: http:// bit.ly/2ipyBsc | #Jallikattu | #Pongal pic.twitter.com/tCdrfXG8fP";;;#Jallikattu #Pongal;"815890214790909956";https://twitter.com/news7tamil/status/815890214790909956
cinemapuram;2017-01-02 17:28;0;0;"#jallikattu ஜல்லிக்கட்டு பற்றி உங்கள் கருத்து? #SaveJallikattu #TamilNadu #culture";;;#jallikattu #SaveJallikattu #TamilNadu #culture;"815890041780043776";https://twitter.com/cinemapuram/status/815890041780043776
r_karthikeyan1;2017-01-02 17:19;0;0;"@PETA_Kills animals last 2 years we lost 20 country bread cows and bulls in #tamilnadu coz of #jallikattu issue https:// goo.gl/rTyHNX";;@PETA_Kills;#tamilnadu #jallikattu;"815887757545336833";https://twitter.com/r_karthikeyan1/status/815887757545336833
selvaprasad_vs;2017-01-02 17:14;2;3;"#TNNeedsJallikattu #SaveJallikattu #jallikattu pic.twitter.com/ww2eNHpRya";;;#TNNeedsJallikattu #SaveJallikattu #jallikattu;"815886393536675840";https://twitter.com/selvaprasad_vs/status/815886393536675840
SGGeet;2017-01-02 17:05;7;4;"Cows and Bulls r worshipped in Indian temples.. In real life ppl don't bother #jallikattu God will nvr forgive u pic.twitter.com/hixaMmd7im";;;#jallikattu;"815884297466834945";https://twitter.com/SGGeet/status/815884297466834945
bsenthilraj;2017-01-02 17:05;0;1;"#jallikattu Go for it. and never give up. https:// twitter.com/ActorSethupath y/status/814514816111017984 …";;;#jallikattu;"815884209546002432";https://twitter.com/bsenthilraj/status/815884209546002432
Seeni_in_fire;2017-01-02 17:05;1;1;"#jallikattu #weneedjallikattu";;;#jallikattu #weneedjallikattu;"815884108396105728";https://twitter.com/Seeni_in_fire/status/815884108396105728
ELANGO_2015;2017-01-02 17:00;1;4;"Save #jallikattu https:// twitter.com/Anbil_Mahesh/s tatus/815829831245971456 …";;;#jallikattu;"815882892198850560";https://twitter.com/ELANGO_2015/status/815882892198850560
rajkumar1321741;2017-01-02 16:58;0;1;"நான் தமிழன் எனது வீர விளையாட்டு #Jallikattu மார் தட்டி சொல்வேன் தமிழன் என்று... pic.twitter.com/KZhDDu8uA1";;;#Jallikattu;"815882386634342401";https://twitter.com/rajkumar1321741/status/815882386634342401
cmsenthilk;2017-01-02 16:57;0;0;"#SaveJallikattu Its a humble request not to support the ban until and unless you know what really Jallikattu is. We need #Jallikattu";;;#SaveJallikattu #Jallikattu;"815882090264678400";https://twitter.com/cmsenthilk/status/815882090264678400
cloudtalkies;2017-01-02 16:53;7;6;"We support #Jallikattu a traditional identity of #TamilNadu . #wesupportjallikattu #TNneedsJALLIKATTU #SaveJallikattu @cloudtalkies #WSJK pic.twitter.com/NTUpK2VLLn";;@cloudtalkies;#Jallikattu #TamilNadu #wesupportjallikattu #TNneedsJALLIKATTU #SaveJallikattu #WSJK;"815881158323879936";https://twitter.com/cloudtalkies/status/815881158323879936
_ilavarasi;2017-01-02 16:52;11;13;"#Jallikattu #ஜல்லிக்கட்டு pic.twitter.com/nZ5yFngZFb";;;#Jallikattu #;"815880887715778560";https://twitter.com/_ilavarasi/status/815880887715778560
yousuf_siddiq;2017-01-02 16:51;2;4;"#Jallikattu is not just a game.its prowess of tamizhans.if U ban that,we will show our guts against U.pacha thamizhanda #TNneedsJALIKATTU";;;#Jallikattu #TNneedsJALIKATTU;"815880668232171520";https://twitter.com/yousuf_siddiq/status/815880668232171520
sgaugustine;2017-01-02 16:48;2;1;"ஜல்லிக்கட்டுக்கு ஆதரவாக 2 ஆயிரம் கிலோமீட்டர் தூரம் பிரச்சார பயணம் மேற்கொள்ளும் இளம்பெண்! விவரம்: http:// bit.ly/2iYYMHr | #Jallikattu pic.twitter.com/7YLEoQTV06";;;#Jallikattu;"815879933494841344";https://twitter.com/sgaugustine/status/815879933494841344
peerjournalist;2017-01-02 16:47;0;0;"”ஜல்லிக்கட்டு” : டெல்லி, மதுரையில் போராட்டம்; ”தடையை மீறி நடத்தப்படும்” https:// goo.gl/VfzjL8 #jallikattu ... http:// fb.me/7nGdq1cHV";;;#jallikattu;"815879805417771008";https://twitter.com/peerjournalist/status/815879805417771008
ippodhu;2017-01-02 16:47;0;0;"”ஜல்லிக்கட்டு” : டெல்லி, மதுரையில் போராட்டம்; ”தடையை மீறி நடத்தப்படும்” https:// goo.gl/VfzjL8 #jallikattu #madurai #delhi #DMK #mkstalin";;;#jallikattu #madurai #delhi #DMK #mkstalin;"815879795359694856";https://twitter.com/ippodhu/status/815879795359694856
peerjournalist;2017-01-02 16:47;0;0;"”ஜல்லிக்கட்டு” : டெல்லி, மதுரையில் போராட்டம்; ”தடையை மீறி நடத்தப்படும்” https:// goo.gl/VfzjL8 #jallikattu ... http:// fb.me/4NvU9UUNU";;;#jallikattu;"815879705270349824";https://twitter.com/peerjournalist/status/815879705270349824
ippodhu;2017-01-02 16:47;0;0;"”ஜல்லிக்கட்டு” : டெல்லி, மதுரையில் போராட்டம்; ”தடையை மீறி நடத்தப்படும்” https:// goo.gl/VfzjL8 #jallikattu #madurai #delhi #DMK #mkstalin";;;#jallikattu #madurai #delhi #DMK #mkstalin;"815879668108660736";https://twitter.com/ippodhu/status/815879668108660736
Tamilnaduu;2017-01-02 16:42;0;1;"வர்லாம்! வர்லாம் ! வா #BairavaaTrailer #WeNeedJallikattu #Jallikattu on the way pic.twitter.com/qOMqCMxMSK";;;#BairavaaTrailer #WeNeedJallikattu #Jallikattu;"815878448459567104";https://twitter.com/Tamilnaduu/status/815878448459567104
pra6eep;2017-01-02 16:40;0;0;"https:// youtu.be/_DN0x31ZHpw WE NEED OUR JALLIKATTU #SupportJallikattu #jallikattu #BanPeta #weneedourjallikattu";;;#SupportJallikattu #jallikattu #BanPeta #weneedourjallikattu;"815877798808031232";https://twitter.com/pra6eep/status/815877798808031232
news7tamil;2017-01-02 16:37;17;33;"ஜல்லிக்கட்டுக்கு ஆதரவாக 2 ஆயிரம் கிலோமீட்டர் தூரம் பிரச்சார பயணம் மேற்கொள்ளும் இளம்பெண்! விவரம்: http:// bit.ly/2iYYMHr | #Jallikattu pic.twitter.com/F2HMqE9PSt";;;#Jallikattu;"815877047201370112";https://twitter.com/news7tamil/status/815877047201370112
itsme_selvaleo;2017-01-02 16:31;0;3;"#weneedourjallikattu #jallikattu @hiphoptamizha pic.twitter.com/cZth8Uw4mj";;@hiphoptamizha;#weneedourjallikattu #jallikattu;"815875651903295489";https://twitter.com/itsme_selvaleo/status/815875651903295489
PTTVOnlineNews;2017-01-02 16:29;2;17;"ஜல்லிக்கட்டு நடத்த வலியுறுத்தி ஜன.9ல் தேமுதிக ஆர்ப்பாட்டம் https:// goo.gl/wnBdj5 #Jallikattu #Vijayakanth pic.twitter.com/SHMzztFZ6F";;;#Jallikattu #Vijayakanth;"815875095948238848";https://twitter.com/PTTVOnlineNews/status/815875095948238848
soban_athi;2017-01-02 16:25;0;0;"#tnneedjallikatu #SaveJallikattu #Jallikattu #BanPeta #TamilNadu pic.twitter.com/BFfJg64Jru";;;#tnneedjallikatu #SaveJallikattu #Jallikattu #BanPeta #TamilNadu;"815874104599384064";https://twitter.com/soban_athi/status/815874104599384064
vinodh99005572;2017-01-02 16:25;0;0;"#jallikattu";;;#jallikattu;"815874100124151809";https://twitter.com/vinodh99005572/status/815874100124151809
vicky_rockfort;2017-01-02 16:21;0;0;"இது போன்ற அரடவுசரை அடித்து விரட்டுவோம் #Hansica_mothvani க்கு குறள் குடுப்போம் #jallikattu #SupremeCourt #i_supprt https:// twitter.com/I_Purusho/stat us/815869579457138688 …";;;#Hansica_mothvani #jallikattu #SupremeCourt #i_supprt;"815873252497227776";https://twitter.com/vicky_rockfort/status/815873252497227776
am_Natrajan;2017-01-02 16:21;0;0;"#tnneedjallikatu #jallikattu #SupportJallikattu";;;#tnneedjallikatu #jallikattu #SupportJallikattu;"815873103502798848";https://twitter.com/am_Natrajan/status/815873103502798848
SamayamTamil;2017-01-02 16:14;3;2;"ஜல்லிக்கட்டுக்கு அனுமதி வழங்கக் கோரி மோட்டார் சைக்கிள் பயணத்தை தொடங்கிய பெண் #jallikattu #Tamilnadu #PongalFestival #madurai pic.twitter.com/orVkD2zbBl";;;#jallikattu #Tamilnadu #PongalFestival #madurai;"815871283246211073";https://twitter.com/SamayamTamil/status/815871283246211073
CheVickySrz;2017-01-02 16:02;0;1;"Dear @superstarrajini y u r nt giving voice 2 suport #jallikattu , Being a superhero 2 us, n a wrld famous celebrity, evn ur tweet can do big";;@superstarrajini;#jallikattu;"815868290144804865";https://twitter.com/CheVickySrz/status/815868290144804865
indiamatic;2017-01-02 16:00;0;0;"Save #Jallikattu http:// dlvr.it/N1JKvs";;;#Jallikattu;"815867753441570816";https://twitter.com/indiamatic/status/815867753441570816
PTTVOnlineNews;2017-01-02 15:59;12;18;"ஜல்லிக்கட்டுக்கு அனுமதி கோரி மோட்டார் சைக்கிள் பயணம் கிளம்பிய பெண் https:// goo.gl/o2ajzo #jallikattu #TamilNadu pic.twitter.com/FUrutTngJH";;;#jallikattu #TamilNadu;"815867487115825153";https://twitter.com/PTTVOnlineNews/status/815867487115825153
rramprabhakar;2017-01-02 15:46;0;0;"@iam_str Bro.. Will you sing a song for my lyrics supporting #jallikattu and taking on PETA?";;@iam_str;#jallikattu;"815864308328321025";https://twitter.com/rramprabhakar/status/815864308328321025
Elavarasan_;2017-01-02 15:41;0;0;"Instead of banging #jallikattu y cant we bang @peta @PetaIndia ...?";;@peta @PetaIndia;#jallikattu;"815863132593586176";https://twitter.com/Elavarasan_/status/815863132593586176
AjayanandRandy;2017-01-02 15:39;1;2;"#jallikattu support pic.twitter.com/1rC9LVXd4X";;;#jallikattu;"815862642908823552";https://twitter.com/AjayanandRandy/status/815862642908823552
thatsTamil;2017-01-02 15:33;4;13;"ஜல்லிக்கட்டு.. ஜன.9ல் அலங்கநல்லூரில் தேமுதிக போராட்டம்: விஜயகாந்த் அறிவிப்பு http:// tamil.oneindia.com/news/tamilnadu /dmdk-conduct-protest-on-9th-jan-jallikattu-270961.html … #dmdk #vijayakanth #protest #jallikattu";;;#dmdk #vijayakanth #protest #jallikattu;"815861127846342656";https://twitter.com/thatsTamil/status/815861127846342656
Prem_fun;2017-01-02 15:33;0;0;"ban petta and #jallikattu pera mathi #tamilar verra vilyatu nu nadathalam..evan kepan..";;;#jallikattu #tamilar;"815861112277270528";https://twitter.com/Prem_fun/status/815861112277270528
Akilan_AThangam;2017-01-02 15:30;3;2;"#ஏறுதழுவுதல்_எம்இனத்தின்_உரிமை #ஜல்லிக்கட்டு_காட்டுமிராண்டி_விளையாட்டல்ல #Jallikattu #TnneedsJallikattu #Voiceforjallikattu pic.twitter.com/KdGjjbuTmA";;;# # #Jallikattu #TnneedsJallikattu #Voiceforjallikattu;"815860287718846464";https://twitter.com/Akilan_AThangam/status/815860287718846464
Akilan_AThangam;2017-01-02 15:27;1;1;"#ஏறுதழுவுதல்_எம்இனத்தின்_உரிமை #ஜல்லிக்கட்டு_காட்டுமிராண்டி_விளையாட்டல்ல #Jallikattu #TnneedsJallikattu #Voiceforjallikattu pic.twitter.com/cvYGihvWRc";;;# # #Jallikattu #TnneedsJallikattu #Voiceforjallikattu;"815859487735091200";https://twitter.com/Akilan_AThangam/status/815859487735091200
cosmicblinker;2017-01-02 15:27;1;2;"#jallikattu western culture loots&kills indian culture. Indians beg for Western Blessings. Time to Break away from colonial slavery! pic.twitter.com/8vEdlKA1mV";;;#jallikattu;"815859450665807872";https://twitter.com/cosmicblinker/status/815859450665807872
prakash3293;2017-01-02 15:26;2;0;"#TNneedsJALLIKATU #jallikattu @sathishkravi @Bhuni058 @DineshBalarama1 WHY WE WANT TO BAN @PETA check below link http://www. petakillsanimals.com/wp-content/upl oads/2016/03/PKA_Shareable.pdf …";;@sathishkravi @Bhuni058 @DineshBalarama1 @PETA;#TNneedsJALLIKATU #jallikattu;"815859415664316416";https://twitter.com/prakash3293/status/815859415664316416
Akilan_AThangam;2017-01-02 15:26;1;1;"#ஏறுதழுவுதல்_எம்இனத்தின்_உரிமை #ஜல்லிக்கட்டு_காட்டுமிராண்டி_விளையாட்டல்ல #Jallikattu #TnneedsJallikattu #Voiceforjallikattu pic.twitter.com/15YMndKcBG";;;# # #Jallikattu #TnneedsJallikattu #Voiceforjallikattu;"815859324392062976";https://twitter.com/Akilan_AThangam/status/815859324392062976
suren2987;2017-01-02 15:26;0;0;"Semma edit. Climax adhiradi. Senapathy sir u need a salute. Support #Jallikattu Friends of Senapathy Kangayem... http:// fb.me/3pqh443IW";;;#Jallikattu;"815859308852191232";https://twitter.com/suren2987/status/815859308852191232
Akilan_AThangam;2017-01-02 15:25;1;0;"#ஏறுதழுவுதல்_எம்இனத்தின்_உரிமை #ஜல்லிக்கட்டு_காட்டுமிராண்டி_விளையாட்டல்ல #Jallikattu #TnneedsJallikattu #Voiceforjallikattu pic.twitter.com/l5qBcFg1DS";;;# # #Jallikattu #TnneedsJallikattu #Voiceforjallikattu;"815859132771074048";https://twitter.com/Akilan_AThangam/status/815859132771074048
Akilan_AThangam;2017-01-02 15:24;0;1;"#ஏறுதழுவுதல்_எம்இனத்தின்_உரிமை #ஜல்லிக்கட்டு_காட்டுமிராண்டி_விளையாட்டல்ல #Jallikattu #TnneedsJallikattu #Voiceforjallikattu";;;# # #Jallikattu #TnneedsJallikattu #Voiceforjallikattu;"815858804264878081";https://twitter.com/Akilan_AThangam/status/815858804264878081
Wickedniz;2017-01-02 15:23;3;0;"Fighting for #jallikattu oly on Januarys... Fight for it atleast till we get a solution... #ShowingSeasonalSupport for any problms in india";;;#jallikattu #ShowingSeasonalSupport;"815858524270034948";https://twitter.com/Wickedniz/status/815858524270034948
manosenthil;2017-01-02 15:22;0;1;"Living with Emotion(senses) is all that we left with. Awaiting for our own funeral #Jallikattu #SaveJallikattu #NoNationForTamils https:// twitter.com/pradeep_rajan/ status/815852900685611008 …";;;#Jallikattu #SaveJallikattu #NoNationForTamils;"815858408964366336";https://twitter.com/manosenthil/status/815858408964366336
suren2987;2017-01-02 15:20;0;0;"#Jallikattu http:// fb.me/2AulYvOD9";;;#Jallikattu;"815857782276505600";https://twitter.com/suren2987/status/815857782276505600
BhuvaneshBoni;2017-01-02 15:15;0;0;"We need our jallikattu #jallikattu";;;#jallikattu;"815856499637399552";https://twitter.com/BhuvaneshBoni/status/815856499637399552
vaigaimuthu;2017-01-02 15:11;0;1;"#jallikattu its our culture. Support jallikattu";;;#jallikattu;"815855418182221825";https://twitter.com/vaigaimuthu/status/815855418182221825
