"","cl_num","tweet","sentiment","dist","freq"
"3084",4,"@sushmitadevmp Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding tat PM addr¸æçì†º https:tcoxYNCLulFVR",0,56.4250269970016,1
"3077",4,"RT @bainjal: Unclear why @PMOIndia can address election rallies on #demonetization but not face Parliament Why https:tco0PWe3eXzWF",-1,60.6164660702034,1
"3072",4,"Joined the line of Opposition MPs demonstrating solidarity on #demonetization https:tcoA4NgHepZ38",0,64.1068726284241,1
"3083",4,"RT @ShashiTharoor: @Rajharitas that wld also have been incomplete Thered be no disruption if Govt agreed2 debate on #demonetization under¸æçì†º",-2,67.2874137582132,2
"3074",4,"On #demonetization as driver of #disruption #innovation https:tcoCfAWiekMFO",0,69.8046191115043,1
"3080",4,"RT @ShashiTharoor: Joined Kerala MPs protesting the exclusion of cooperative banks from #demonetization arrangements 90% of rural savers¸æçì†º",-1,71.4664354489109,5
"3078",4,"RT @rajeev_mp: Today again #demonetization debate in Parlmnt stalled due to disruption ! <ed><U00A0><U00BD><ed><U00B9><U0084> i dont undrstnd why oppstn wants to stall its ow¸æçì†º",-2,73.1928144536846,20
"3076",4,"RT @airnewsalerts: @MVenkaiahNaidu blames opposition for not allowing #Parliament to function by creating uproar over #demonetization iss¸æçì†º",-2,84.5033137135545,7
"3073",4," @MVenkaiahNaidu blames opposition for not allowing #Parliament to function by creating uproar over #demonetization issue",-3,84.8827794650832,2
"3082",4,"RT ShashiTharoor: Keralite dancers protest #demonetization nr Secretariat! Unique msg from AllKerala DanceTeacher¸æçì†º https:tcoxtQYWyo1cl",-1,88.2715699114983,1
"3075",4,"Or to kuch nahi demonetization k baad sb line m lgna seekh gye",0,121.040557442299,1
"674",5,"RatanSharda55: RT ModiBharosa: Huge support for PM narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% ¸æçì†º https:tco8BMAupx8ws",1,27.657649121661,1
"693",5,"RT ModiBharosa: Huge support for PM narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back dem¸æçì†º https:tcoHCZNbbpPYY",1,27.6919915648247,1
"621",5,"A fruit vendor from Kolkata supports the #Demonetization move by #NarendraModi @narendramodi @BJP4India https:tco7enIN2ywtq @rsprasad",1,32.7952280987417,1
"622",5,"A fruit vendor from Kolkata supports the #Demonetization move by #NarendraModi @narendramodi @BJP4India https:tcoGQstR94scO @bjpbengal",1,33.704571865425,1
"694",5,"RT @ModiBharosa: Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter su¸æçì†º",1,33.747386557783,246
"652",5,"Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: C¸æçì†º https:tcomZODg8gsVG",1,34.6644764465693,1
"653",5,"Huge support for PM narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cv¸æçì†º https:tcoHCZNbbpPYY",1,34.6644764465693,1
"654",5,"Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cv¸æçì†º https:tcoxBGtjNngXp",1,34.6644764465693,1
"695",5,"RT ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM narendramodi on #Demonetization https:tco3XCZyRE0wZ",1,38.7973670081503,1
"696",5,"RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https:tcoUodwXdPMmG",1,38.7973670081503,253
"676",5,"Retweeted Modi Bharosa @ModiBharosa:Huge support for PM @narendramodi ¸æå£§ºs #demonetization Move Across the https:tcoKpCnzcWguU",1,39.381260287216,1
"651",5,"Huge support for #PM #NarendraModii ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: C¸æçì†º https:tcoDuhOplevgw",1,40.1234099496315,1
"688",5,"RT @Gitanjali_DS: Huge support for #PM #NarendraModii ¸æå£§ºs #demonetization Move Across the Nation 8086% people back demonetization: Cvoter¸æçì†º",1,41.1847223511473,10
"669",5,"Putting Nation over Party Politics #nitishkumar supports PM narendramodi on #Demonetization https:tcofdkshTrdyW",1,42.6163734618557,1
"670",5,"Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https:tcoUodwXdPMmG",1,42.6163734618557,1
"671",5,"Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization only culprits crib https:tcoztzneFJAz3",1,42.6163734618557,1
"664",5,"@NitishKumar supports #DeMonetisation @SharadYadavMP Opposes #demonetization What is the real Game of JDU https:tcoor1lPlEJM9",1,44.1412746614736,1
"724",5,"Tata has always supported the moves that helped people Now @RNTata2000 supports #demonetization move by the government#Tata4India",3,45.4245430502501,1
"665",5,"@NitishKumar #Thanks Sir to support our #PMModi for #demonetization #blackMoneycleanup",1,46.8009378486488,1
"722",5,"@SriSri Sri Ravi Shankar supports #demonetization hails PM @narendramodi https:tcog7aCrsYBQL",1,48.0358829196961,1
"640",5,"From Man Ki Baat to Jan Ki Baat on #demonetization On #ManKiBaat PM @narendramodi supports #JanKiBaat and asks f¸æçì†º https:tcoVUQuXxHNPT",1,50.3158466356312,1
"638",5,"DO YOU SUPPORT #DEMONETISATION #DEMONETIZATION MOVE BY PM @NARENDRAMODI Tweeter¸æåÜÑºpoll https:tco0XfuEhM064",1,51.462016497877,1
"639",5,"DO YOU SUPPORT #DEMONETISATION #DEMONETIZATION MOVE BY PM @NARENDRAMODI Tweeter¸æåÜÑºpoll https:tcovyvFlGvSpq",1,51.462016497877,1
"658",5,"#KCR supports #demonetization raises concern over public inconveniencehttps:tco9BtGG1fKcT",-1,51.7039293713318,1
"635",5,"#demonetization @narendramodi Honest people supporting the movecorrupt and politically motivated peeved https:tcol9o9vya9vf",2,51.9168819931371,1
"660",5,"@narendramodi I am from West Bengal and I support your #demonetization I am fed up with our CM Mamata Didi",1,52.8977353890849,1
"666",5,"@Panky135 @SitaramYechury @narendramodi The list of #demonetization deaths up to Dec 8th 2016 after this 18 more¸æçì†º https:tco8UzqiYb63Z",0,53.1416382606802,1
"705",5,"RT @RNTata2000: The government¸æå£§ºs bold implementation of the demonetization programme needs the nation¸æå£§ºs support https:tcotx1ZILSor8",1,53.2709635828993,3
"686",5,"RT @FedoraDaExplora: @Stupidosaur @Twitter One dude is actively into politics Grassroots volunteer One had no idea but said it all click¸æçì†º",0,53.5696854953321,2
"723",5,"@Stupidosaur @Twitter One dude is actively into politics Grassroots volunteer One had no idea but said it all cl¸æçì†º https:tcoc7IQ8R6Jtm",0,53.5696854953321,1
"650",5,"Hey @narendramodi is there #saffronmoney and #BlackMoney Double standards as usual @arunjaitley¸æçì†º https:tcoNsfEt5KmTt",0,53.6797006549509,1
"699",5,"RT @myvotetoday: If @AnjuNagarajan DP says she supports #demonetization why is she not following us <ed><U00A0><U00BE><ed><U00B4><U0094> https:tcocZZvv6VUas",1,54.3464852245725,2
"698",5,"RT @MsKajalAggarwal: Full respect for @narendramodi @PMOIndia #demonetization <ed><U00A0><U00BD><ed><U00B1><U008F><ed><U00A0><U00BC><ed><U00BF><U00BB><ed><U00A0><U00BD><ed><U00B9><U008C><ed><U00A0><U00BC><ed><U00BF><U00BB>",1,55.3556670661572,2
"697",5,"RT @ModiBharosa: #RatanTata supports PM Narendra Modi for #Demonetization https:tcofRTHY2Ltth",1,55.4099742897811,40
"707",5,"RT @SaundiD: @narendramodi <U091C><U0940>4 ladies r managing #demonetization perfectly<ed><U00A0><U00BD><ed><U00B1><U008C><ed><U00A0><U00BD><ed><U00B1><U008D>#SBI#PNB#AxisBank#ICICI<ed><U00A0><U00BD><ed><U00B9><U008F>#<U0928><U093E><U0930><U0940>_<U0924><U0942>_<U0928><U093E><U0930><U093E><U092F><U0923><U0940>#<U091C><U092F>_<U092E><U093E><U0924><U0943>_<U0936><U0915><U094D><U0924><U093F>¸æçì†º",0,55.9616517264378,1
"625",5,"@cco_nrly @RailMinIndia @sureshpprabhu @aajtak @ZeeNewsHindi @BBCHindi @abpnewshindi @ndtvindia @narendramodi Thank¸æçì†º https:tcojZkQXIZXwZ",1,56.4214640605276,1
"677",5,"#RightTimeToInvestWhile the entire nation is debating about the after effects of #Demonetization our founder https:tcohiYenZIDe4",0,57.0938551677106,1
"678",5,"#RightTimeToInvestWhile the entire nation is debating about the after effects of #Demonetization our founder https:tcoQqZyeyPLZA",0,57.0938551677106,1
"673",5,"@RanaAyyub sm twitter empty vessels dare not to tweet CVoter pulse poll on #demonetization https:tco2qGBFx3EJw",0,57.1597940238903,1
"683",5,"RT @coomarashish: CVoter on #Demonetization:Only 22% happy with implementation when asked to mark the same 66% says Good@manakgupta¸æçì†º",1,57.9918699707002,1
"672",5,"#RakhiSawant Appreciates PM #NarendraModi over #Demonetizationhttps:tcol7V9uiliNN",1,58.0210632498314,1
"623",5,"Amidst all the #DeMonetization movement no one appreciated #Bihar CM #NitishKumar for supporting this action",2,58.3046458053886,1
"692",5,"RT @ls2008: Despite temporay hurdles most in rural #Bengal in #Mamatas stronghold support #Modis #demonetization move CVoter Big Bazaar¸æçì†º",1,58.3361426755562,1
"721",5,"@SriSri Ravi Shankar roots for #demonetization hails PM @narendramodi https:tcoGV5gt4sjLW https:tcoE0ZFRnRjlk",0,58.3398881283347,1
"620",5,"Aam Aadmi supports #Demonetization And supports @narendramodi https:tcouq9gOigp3S",1,61.6884977411644,1
"690",5,"RT @hemster: Aam Aadmi supports #Demonetization And supports @narendramodi https:tcouq9gOigp3S",1,61.6884977411644,1
"661",5,"@narendramodi I support #demonetization",1,61.9348602784258,1
"663",5,"@narendramodi sirMSE r affected during our historic demonetization drive Contracts could not be completed ontimeheavy penalty is imposed",-1,61.9477819366822,1
"629",5,"Dear @PMOIndia CREDAI supports your #Demonetization drive &amp; we are geared up for a smoother transition towards a¸æçì†º https:tcoqgOhfYD81t",2,63.1418804301028,1
"684",5,"RT @CREDAINational: Dear @PMOIndia CREDAI supports your #Demonetization drive &amp; we are geared up for a smoother transition towards a tran¸æçì†º",2,63.1418804301028,4
"717",5,"@sardesairajdeep Cvoter pulse poll on #demonetization https:tco2qGBFx3EJw",0,63.5683720004418,1
"633",5,"#demonetization is a wasteful exercise @narendramodi https:tcog4BZxYKnY0",-1,63.603282820137,1
"709",5,"RT @srithh: #demonetization is a wasteful exercise @narendramodi https:tcog4BZxYKnY0",-1,63.603282820137,2
"715",5,"RT @timane: ¸æò¶àº¸æò¶àº¸æò¶àº @SriSri Ravi Shankar roots for #demonetization hails PM Modi#CashCleanUp #CashlessEconomy #cash https:tcoTS0C7pTwBs¸æçì†º",0,63.9703092752836,3
"719",5,"¸æò¶àº¸æò¶àº¸æò¶àº @SriSri Ravi Shankar roots for #demonetization hails PM Modi#CashCleanUp #CashlessEconomy #cash¸æçì†º https:tcouzLJnq0CcQ",0,63.9703092752836,1
"702",5,"RT @ProfNKPandey: I admit#demonetization was #surgicalstrikeArmy killed 38 terroristsDemonetization killed 56 &amp; countingBoth had su¸æçì†º",-1,64.5550922046753,1
"680",5,"RT @CMOMaharashtra: @ArshadWarsi thanks Hon PM @narendramodi for the decision on #demonetization and #BlackMoney https:tco9AwGwJAc5w",0,65.4767690659136,11
"682",5,"RT @CMOMaharashtra: One of the greatest computer scientists Dr Vijay Bhatkars views on #demonetization decision by Hon PM @narendramodi h¸æçì†º",1,66.2590719937174,4
"681",5,"RT @CMOMaharashtra: @mandybedi on Hon PM @narendramodi s #demonetization decision https:tcoj74RkdZRTO",0,67.1093873922605,5
"687",5,"RT @fgautier26: A little noticed consequence of #demonetization drive of @narendramodi is that valley of Kashmir has gone very quiet: no¸æçì†º",1,67.2759953986341,6
"626",5,"CHINAR &amp; MAHESH https:tcoQE62gXLawL via @YouTubeThane: Prominent people supports #Demonetization @MahaDGIPR @CMOMaharashtra",2,67.9095694081439,1
"662",5,"@narendramodi should step down for the most irresponsible decision #demonetization",-1,68.2242213824308,1
"648",5,"From #MannKiBaat to #JanKiBaat on #demonetization Washerman Sonu on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tcoP67Cr9d4rT",0,68.4541768009315,1
"706",5,"RT @sandipsabharwal: Most people are with you @narendramodi on #DemonetizationPl run a poll on where citizens face most harassment in the¸æçì†º",-1,68.5020022148014,10
"624",5,"As prime minister asks Jan Jan Ki Baat on #Demonetization Citizens speak and write on @jankibaat1 #citizensvoicehttps:tco711DaPqjai",0,68.9740164015717,1
"649",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Youth on #DEMONETIZATION #janjankibaat @narendramodi @PMOIndia¸æçì†º https:tco0beo8sgBGr",0,69.5535967909564,1
"659",5,"MANGESH KANGANE https:tcoOIvfvln3ir via @YouTubeThane: Prominent people supports #Demonetization @MahaDGIPR @CMOMaharashtra",2,69.6083067937049,1
"668",5,"Priydarshan Jadhav https:tcownlckGTYIj via @YouTubeThane: Prominent people supports #Demonetization @MahaDGIPR @CMOMaharashtra",2,69.6083067937049,1
"689",5,"RT @Gitanjali_DS: This is why she is protesting #demonetization#MamtaBanerjee https:tcoyv7OUOVcxB",-1,69.9802708012357,2
"634",5,"#Demonetization is only thing which taught me a lesson of minimalismNeedful stuffs But More Happiness ! Thank you PM Modi @PMOIndia",2,70.2929338318191,1
"720",5,"#SriSriRaviShankar #roots for #demonetization hails #PMModihttps:tcocA4D09QYPZvia NMApp https:tcokIFpf6jkpL",0,71.1867238591779,1
"691",5,"RT @jankibaat1: From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi @PMOIndia #nam¸æçì†º",0,71.9371629688494,1
"725",5,"Who is most corruption party #DeModitisation_March#BlackMoney #demonetization #congress#aap#BJP#other",-1,72.1281462973159,1
"711",5,"RT @thaneinfo: CHINAR &amp; MAHESH https:tcoQE62gXLawL via @YouTubeThane: Prominent people supports #Demonetization @MahaDGIPR @CMOMaharas¸æçì†º",2,72.5036182287726,2
"710",5,"RT thaneinfo: CHINAR &amp; MAHESH https:tcoAwwE2JG7P1 via YouTubeThane: Prominent people supports #Demonetization¸æçì†º https:tco7AyPEiNGZp",2,72.6859403880919,1
"637",5,"Despite temporay hurdles most in rural #Bengal in #Mamatas stronghold support #Modis #demonetization move CVote¸æçì†º https:tcozMEv7JJth0",1,73.2663916933519,1
"712",5,"RT @thaneinfo: MANGESH KANGANE https:tcoOIvfvln3ir via @YouTubeThane: Prominent people supports #Demonetization @MahaDGIPR @CMOMaharas¸æçì†º",2,74.2966360631256,1
"714",5,"RT @thaneinfo: Priydarshan Jadhav https:tcownlckGTYIj via @YouTubeThane: Prominent people supports #Demonetization @MahaDGIPR @CMOMaha¸æçì†º",2,74.2966360631256,2
"713",5,"RT thaneinfo: MANGESH KANGANE https:tcoZL2u0MGuoI via YouTubeThane: Prominent people supports #Demonetization¸æçì†º https:tcoXY5uw0bmpT",2,74.6979058302149,1
"642",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tco5Rgxh7EAB6",0,75.4484368460585,1
"643",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tco8R8zR9a47Z",0,75.4484368460585,1
"644",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tcoHbOZ0wN7cP",0,75.4484368460585,1
"645",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tcoMYD5ogLY4X",0,75.4484368460585,1
"646",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tcoUj0JzcJubP",0,75.4484368460585,1
"647",5,"From #MannKiBaat to #JanKiBaat on #demonetization #Citizens on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tcoZSaVPtNVnc",0,75.4484368460585,1
"641",5,"From #MannKiBaat to #jankibaat on #demonetization Auto drivers on #DEMONETIZATION #janjankibaat @narendramodi¸æçì†º https:tcorXJ12hvH47",0,76.0125995091477,1
"716",5,"@sagarikaghose cvoter pulse poll on #demonetization https:tco2qGBFx3EJw",0,80.9188455188531,1
"631",5,"#Demonetization #IndiaFightsCorruption Immense courage needed to take such a momentous decision @arunjaitley @narendramodi @PMOIndia",3,81.0302613832851,1
"667",5,"@PMOIndia @narendramodi #iamwithPmModi on #Demonetization and havent faced any difficulty a salaried taxpayer",-1,81.3679367662907,1
"656",5,"#IndiaFightsCorruption The honest feel vindicated by the historic move on #Demonetization : @arunjaitley ji @ BJP P¸æçì†º https:tcoHP9nJLzhy5",1,81.8804341443232,1
"704",5,"RT @Ra_THORe: #IndiaFightsCorruption The honest feel vindicated by the historic move on #Demonetization : @arunjaitley ji @ BJP ParliamentaÖ",1,82.7056196674798,35
"655",5,"I am with #demonetization @narendramodi https:tcoBH8hSI69W2",0,85.4993483640846,1
"675",5,"Retweeted Dr Shobha @DrShobha:#Demonetization taught me minimalism Less stuff ! More happiness ! Thank https:tcoCbCbtwyTt8",2,88.9412868589426,1
"703",5,"RT @Ra_THORe: #Demonetization #IndiaFightsCorruption Immense courage needed to take such a momentous decision @arunjaitley @narendramodi @PÖ",3,90.3271623824864,40
"632",5,"Demonetization is a huge success<ed><U00A0><U00BD><ed><U00B8><U0081><ed><U00A0><U00BD><ed><U00B8><U0081><ed><U00A0><U00BD><ed><U00B8><U0081> <U0BA4><U0BAE><U0BBE><U0B9A><U0BC1> <U0BA4><U0BAE><U0BBE><U0B9A><U0BC1>!!!! https:tcolMmpZ4LduB",0,91.6878195599594,1
"708",5,"RT @SreeIyer1: CPIM opposes Coop Banks in West Bengal but supports them in Kerala! Y Pawar Uturned on #Demonetization https:tco92gaP¸æçì†º",1,94.5245396303714,3
"701",5,"RT @pGurus1: CPIM opposes Coop Banks in West Bengal but supports them in Kerala! Y Pawar Uturned on #Demonetization https:tcoThzaV7r¸æçì†º",1,96.3523158702388,25
"627",5,"CPIM opposes Coop Banks in West Bengal but supports them in Kerala! Y Pawar Uturned on #Demonetization https:tco92gaP8r5np",1,98.6016362340412,1
"628",5,"CPIM opposes Coop Banks in West Bengal but supports them in Kerala! Y Pawar Uturned on #Demonetization https:tcoThzaV7rbDj",1,98.6016362340412,1
"679",5,"RT @abhic_1983: @SitaramYechury Continue with your rants against #demonetization People of Bengal has answered you LOL Salaam https:t¸æçì†º",-1,99.549155266323,18
"718",5,"@SitaramYechury Continue with your rants against #demonetization People of Bengal has answered you LOL Salaam https:tcoIqVxyqVtIH",-1,101.983945863988,1
"657",5,"I Support #Demonetization https:tcoNIU6tF8F35",1,105.267608335834,1
"700",5,"RT @n_gulshan: I support #demonetization",1,105.267608335834,1
"685",5,"RT @DrShobha: #Demonetization taught me minimalism Less stuff ! More happiness ! Thank you Prime Minister @PMOIndia #Insights",2,105.340930993229,43
"636",5,"#Demonetization taught me minimalism Less stuff ! More happiness ! Thank you Prime Minister @PMOIndia #Insights",2,105.576862319842,1
"630",5,"#Demonetization a hollow move https:tcoxyvtXP46Xz",-1,125.762670971624,1
"589",6,"Rs 40 lakh looted from a bank in Kishtwar in J&amp;K Third such incident since #demonetization Thats how terrorists¸æçì†º https:tcoaVcrYcZtYM",0,14.8933793790005,1
"591",6,"RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K Third such incident since #demonetization Thats how terrorists have¸æçì†º",0,15.8404500014283,541
"594",6,"RT @Smita_Dutta_: <U20B9>40 lakh looted from J&amp;K Bank branch of Sarthal in Kishtwar <U20B9>20 lakh is in new denominations#DeMonetization",0,43.4567427414363,1
"598",6,"<U20B9>40 lakh looted from J&amp;K Bank branch of Sarthal in Kishtwar <U20B9>20 lakh is in new denominations#DeMonetization",0,43.4567427414363,1
"588",6,"Rs 2000 notes recovered from terrorists gunned down by Army in BandiporaJ&amp;K #demonetization https:tcozSBOJzlE9p",0,55.2410304468179,1
"596",6,"Terrorists loot bank in Kashmir After Demonetization Bank robberies in J&amp;K has become daily routine Army should take over banks security",-1,56.4083203322772,1
"586",6,"@AxisBankSupport No Sercice @AxisBankSupport Cheater @AxisBankOffers Maximum Fraudulent Bank Manager caught at¸æçì†º https:tcobMGPXJg6HY",-2,57.9532773600869,1
"590",6,"RT @AskAnshul: Terrorists loot bank in Kashmir After Demonetization Bank robberies in J&amp;K has become daily routine Army should take over¸æçì†º",-1,58.2274599050123,78
"597",6,"Thats why 86 % public in favor of #DeMonetization https:tco3LbbTJHUaA",1,72.4605528187697,1
"593",6,"RT @satish_char: @shalinigAAP @mayurpanghaal 150 DEAD in Demonetization Pathankkot incident after CAKE Eating VYAP¸æçì†º https:tconu1p1acemu",-1,74.5529443620973,1
"587",6,"#Demonetization and tales of woe stories at a bank https:tcoJjohTqEPNw via @SiyaWoman",-1,78.642037403197,1
"595",6,"@SunnyLeone @Jewelsoukin This jewellery sec looted India on demonetization",0,82.3431538064008,1
"592",6,"RT @priyaakulkarni2: Post demonetizationEconomy to grow at 74 acc to Asian Development bankWorld Bank says note ban will have positiv¸æçì†º",0,85.4363571598911,75
"52",7,"INCIndia: RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full dis¸æçì†º",0,36.777141878537,3
"58",7,"RT INCIndia RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full ¸æçì†º",0,38.7794874248815,1
"64",7,"RT @Prapanchi: INCIndia: RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and re¸æçì†º",0,40.0507935359344,2
"65",7,"RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp;¸æçì†º",0,40.2819576782234,276
"66",7,"RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure &amp; ¸æçì†º",0,40.2819576782234,2
"59",7,"RT INCIndia RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly ¸æçì†º https:tco4jXnNtVgqF",0,42.6709108834488,1
"60",7,"RT INCIndia RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly ¸æçì†º https:tcod2zKaMapO2",0,42.6709108834488,1
"61",7,"RT INCIndia: RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly¸æçì†º https:tcoPlQSXkfJ0N",0,42.6709108834488,1
"67",7,"RT RT rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM Its clearly fishy and requires full disclosure¸æçì†º",0,44.9512773420806,1
"56",7,"Retweeted Randeep S Surjewala @rssurjewala:Critical question: Was PayTM informed about #Demonetization edict https:tco68KYdCwxNk",0,48.5069234821997,1
"53",7,"@minimathur How dare you question PM Modi and his policies on #Demonetization You are #AntiNational Go to Pakistan #BhaktLogic #Sarcasm",-1,52.9729275866407,1
"49",7,"17 @ArvindKejriwal Question is who actually benefited by #demonetization its Commonman or PayTM ",0,55.050544072321,1
"54",7,"Retaining all seats of LS &amp; state in #Bypolls by BJP has proved the peoples support on #DeMonetizationNo Support to #Mamata &amp; #KejriKaJuth",1,60.9750508618347,1
"51",7,"At this point where should #PayTM focus its marketing #demonetization",0,62.8337826463654,1
"69",7,"The #biggest #question on #fb after #demonetization is where did #we first #meet<ed><U00A0><U00BD><ed><U00B8><U0082><ed><U00A0><U00BD><ed><U00B8><U0082><ed><U00A0><U00BD><ed><U00B8><U0082><ed><U00A0><U00BD><ed><U00B8><U0082><ed><U00A0><U00BD><ed><U00B8><U0082>",0,70.1623172508739,1
"55",7,"Retaining all seats of LS and state in Byelection by BJP has proved the peoples support on #DeMonetization It should be above politics",1,75.3734211903924,1
"62",7,"RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the peoples support on #DeMonetization It should be abov¸æçì†º",1,85.9743478958612,110
"57",7,"RT @DrGPradhan: 8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says she cant¸æçì†º",0,87.426483607971,71
"63",7,"RT @JaiveerShergill: Its turning out to be a Winter of Discontent thanks to the #demonetization scheme &amp; #BJP everyday spraying cold blastÖ",-2,90.1402242665029,18
"50",7,"8This tweet of @minimathur BIBI explains why she is having a prob with #demonetization In first part she says s¸æçì†º https:tcoXhSMMqnemQ",0,90.8117110969203,1
"68",7,"RT<U25CF>DrGPradhan<U25CF>8This tweet of minimathur BIBI explains why she is having a prob with #demonetization In first p¸æçì†º https:tcoiUEGK73nTX",0,90.9606800424935,1
"72",8,"RT @DrKumarVishwas: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoObQrhlNSL6",0,0.152912014266333,350
"70",8,"And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoRzJsVGxUSc",0,14.6142255653569,1
"73",8,"RT @InfoAboutSunny: And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcoGuTynOQnfq",0,14.6142255653569,1
"71",8,"Retweeted Dr Kumar Vishvas @DrKumarVishwas:And the Oscar goes to Mr<U092D><U093E><U0935><U0941><U0915> <ed><U00A0><U00BD><ed><U00B8><U00A9><ed><U00A0><U00BD><ed><U00B8><U00A5><ed><U00A0><U00BD><ed><U00B8><U00A2><ed><U00A0><U00BD><ed><U00B8><U00AD>#demonetization https:tcomdywoTgK3t",0,47.7822844885313,1
