,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
14338,RT @DumbestPosts: World leaders group chat <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Inauguration https://t.co/g6ypRd6o2L,FALSE,0,NA,2017-02-01 23:59:39,FALSE,NA,826943124509487000,NA,Twitter for iPhone,elio_albanese,566,TRUE,FALSE,NA,NA
14339,RT @BroHumors: Bill looks like he's ready to risk it all<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Inauguration  https://t.co/3BAxzLkg08,FALSE,0,NA,2017-02-01 23:59:29,FALSE,NA,826943081987658000,NA,Twitter Web Client,heljDowdgyh32s,866,TRUE,FALSE,NA,NA
14340,"RT @swbot26: #Inauguration  #TrumpProtest  #DonaldTrump Where are the parents to this little monster?

https://t.co/jpdpY9Onm7",FALSE,0,NA,2017-02-01 23:58:48,FALSE,NA,826942909299688000,NA,Twitter Web Client,Katherineui3Smi,1,TRUE,FALSE,NA,NA
14341,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:58:28,FALSE,NA,826942827275833000,NA,Twitter for iPad,lplatosmith,5678,TRUE,FALSE,NA,NA
14342,"RT @BrendenWood: Trump supporters in Martin Place, Sydney. #Inauguration https://t.co/8Vh2WSyTaW",FALSE,0,NA,2017-02-01 23:56:59,FALSE,NA,826942454091784000,NA,Twitter Web Client,Dingoburger,1,TRUE,FALSE,NA,NA
14343,"RT @MSeanPA: “I cool out and I'm done being mad, to just know hate well that's so sad” -@311 

#Birthday x #Inauguration",FALSE,0,NA,2017-02-01 23:56:21,FALSE,NA,826942295022903000,NA,Twitter Web Client,tW3uYlOGkz04oYL,1,TRUE,FALSE,NA,NA
14344,RT @WSAZJoshFitz: From the West Virginia gubernatorial #inauguration last month! @WSAZKaty @WSAZTaylorEaton @WSAZBlaine @GroverTadlock #WSA…,FALSE,0,NA,2017-02-01 23:55:20,FALSE,NA,826942036859351000,NA,Twitter for iPad,dav06596214,2,TRUE,FALSE,NA,NA
14345,RT @TrumpForVets2: Should @POTUS have a weekly show like fireside chats that FDR did? PLEASE VOTE &amp; RT? #Inauguration #InaugurationDay2017…,FALSE,0,NA,2017-02-01 23:54:22,FALSE,NA,826941795770724000,NA,Twitter Web Client,usvetram,102,TRUE,FALSE,NA,NA
14346,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:54:20,FALSE,NA,826941785842840000,NA,Twitter for iPhone,Rubyslippers82,5678,TRUE,FALSE,NA,NA
14347,RT @TrumpSuperPAC: Barron Trump playing with his baby nephew! Great kid! #Inauguration #InaugurationDay2017 #TRUMP https://t.co/Zt8RYw7Pr2,FALSE,0,NA,2017-02-01 23:53:50,FALSE,NA,826941660198293000,NA,Twitter Web Client,oejBucklandgyh,4552,TRUE,FALSE,NA,NA
14348,RT @DumbestPosts: World leaders group chat <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Inauguration https://t.co/g6ypRd6o2L,FALSE,0,NA,2017-02-01 23:53:33,FALSE,NA,826941588026904000,NA,Twitter for iPhone,Paige_Bunce,566,TRUE,FALSE,NA,NA
14349,RT @ZacharyWeaklem: RT to make a liberal cry. #PresidentTrump #Inauguration https://t.co/jiHkN9HAu5,FALSE,0,NA,2017-02-01 23:51:23,FALSE,NA,826941044105163000,NA,Twitter for Android,AnonEmous15,713,TRUE,FALSE,NA,NA
14350,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:50:45,FALSE,NA,826940886286217000,NA,Twitter for Android,ElenaDHristova,5678,TRUE,FALSE,NA,NA
14351,RT @JStammers1996: Accurate. #Inauguration https://t.co/kjmp3NLEoZ,FALSE,0,NA,2017-02-01 23:49:54,FALSE,NA,826940670673822000,NA,Twitter Web Client,qbmkqodzpyt,1,TRUE,FALSE,NA,NA
14352,"RT @FoxNews: .@realDonaldTrump: ""When America is united America is totally unstoppable."" #Inauguration #Trump45 https://t.co/r1cnxRjAGq",FALSE,0,NA,2017-02-01 23:49:43,FALSE,NA,826940623596958000,NA,Twitter Web Client,Jen_niferLewis,743,TRUE,FALSE,NA,NA
14353,What a fucking moron. https://t.co/m7R403MICW #muslimban #inauguration #delaware #tillerson #pence #devos #gorusch #altright #trump #resist,FALSE,0,NA,2017-02-01 23:49:12,FALSE,NA,826940495284810000,NA,Twitter Web Client,ClintonScamDept,0,FALSE,FALSE,NA,NA
14354,RT @USNavy: MT @PressSec: The @vp has sworn in James Mattis as @DeptofDefense #SecDef. #Inauguration https://t.co/sCFG0pLxWe,FALSE,0,NA,2017-02-01 23:48:15,FALSE,NA,826940256033337000,NA,Twitter Web Client,ghf4eIuidksFvJ6,365,TRUE,FALSE,NA,NA
14355,.@Nigel_Farage any news on your German passport ? Why did .@realDonaldTrump rescind #Inauguration invite ?  Did you get work permit for #USA,FALSE,0,Nigel_Farage,2017-02-01 23:46:57,FALSE,826914009056162000,826939930937029000,19017675,Twitter for Android,sharonpentay,0,FALSE,FALSE,NA,NA
14356,The Missing Story behind the Coverage of the #Trump #Inauguration: Class... https://t.co/3aJsdcJtPW #sociology #economics #analysis,FALSE,1,NA,2017-02-01 23:45:56,FALSE,NA,826939674262458000,NA,Buffer,Joseph_Santoro,0,FALSE,FALSE,NA,NA
14357,RT @ThePatriot143: FACT: Out of 340k Plus foreign travelers 109 were inconvenience on the day of the Soros funded protest. #Inauguration ht…,FALSE,0,NA,2017-02-01 23:44:29,FALSE,NA,826939309806625000,NA,Twitter for iPhone,ram_ultravue,298,TRUE,FALSE,NA,NA
14358,RT @PIPUnite: Stand with us for the 99%. We oppose the DNC and RNC! We oppose the oligarchy. #SeeYouInDC #Inauguration #OccupyInauguration…,FALSE,0,NA,2017-02-01 23:44:06,FALSE,NA,826939213186728000,NA,Twitter for iPad,nayasala,10,TRUE,FALSE,NA,NA
14359,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-01 23:44:03,FALSE,NA,826939198733062000,NA,Twitter Web Client,Neill_King,9324,TRUE,FALSE,NA,NA
14360,The latest Passing through...! https://t.co/zhlbPUwg3S Thanks to @mitentforum #inauguration #scotus,FALSE,0,NA,2017-02-01 23:43:59,FALSE,NA,826939182740275000,NA,Paper.li,RichardB10001,0,FALSE,FALSE,NA,NA
14361,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:43:29,FALSE,NA,826939057762505000,NA,Twitter for Android,Noodlefish_mom,5678,TRUE,FALSE,NA,NA
14362,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:43:28,FALSE,NA,826939053576684000,NA,Twitter for Android,HilbornLori,5678,TRUE,FALSE,NA,NA
14363,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:43:17,FALSE,NA,826939005845451000,NA,Twitter for Android,LukyClover,5678,TRUE,FALSE,NA,NA
14364,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-01 23:42:55,FALSE,NA,826938912325005000,NA,Twitter Web Client,BloggerMe3,9324,TRUE,FALSE,NA,NA
14365,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-01 23:41:36,FALSE,NA,826938580937368000,NA,Twitter for iPad,LorettaD1980,9324,TRUE,FALSE,NA,NA
14366,RT @ThePatriot143: BREAKING : Angel Mom Confronts Visibly Shaken Pelosi at Town Hall – TruthFeed https://t.co/p5pyU1Oh1D #Inauguration http…,FALSE,0,NA,2017-02-01 23:41:30,FALSE,NA,826938558535565000,NA,Twitter for iPhone,dmteachey1,190,TRUE,FALSE,NA,NA
14367,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 23:41:07,FALSE,NA,826938462272098000,NA,Twitter Web Client,Sall_yMathis,89786,TRUE,FALSE,NA,NA
14368,RT @TrumpForVets2: Should @POTUS have a weekly show like fireside chats that FDR did? PLEASE VOTE &amp; RT? #Inauguration #InaugurationDay2017…,FALSE,0,NA,2017-02-01 23:40:54,FALSE,NA,826938404243984000,NA,Twitter for iPhone,DennisCahal,102,TRUE,FALSE,NA,NA
14369,RT @NewsHour: Comparison: President Trump and Barack Obama’s #Inauguration  crowds #DayOne https://t.co/bmm9G8zOUF https://t.co/i8p4S51QOM,FALSE,0,NA,2017-02-01 23:40:17,FALSE,NA,826938249327346000,NA,Twitter Web Client,wqmidIydphCL6zC,22339,TRUE,FALSE,NA,NA
14370,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-01 23:39:52,FALSE,NA,826938148290597000,NA,Twitter for iPhone,BellaFlokarti,9324,TRUE,FALSE,NA,NA
14371,RT @BatmanNewsCom: Guys... Donald Trump quoted Bane in his #Inauguration speech! https://t.co/tVZQ4ppgPK,FALSE,0,NA,2017-02-01 23:39:35,FALSE,NA,826938076270309000,NA,Twitter Web Client,by176Fraserl6,15842,TRUE,FALSE,NA,NA
14372,"RT @seanspicer: Inauguration Day: @realDonaldTrump to become America's 45th president
@AP 
https://t.co/DEWgs5Vq7n #Inauguration #DonaldTru…",FALSE,0,NA,2017-02-01 23:39:31,FALSE,NA,826938056129266000,NA,Twitter for Android,RTinTX,1031,TRUE,FALSE,NA,NA
14373,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:38:18,FALSE,NA,826937752679805000,NA,Twitter for iPad,grannysidney,5678,TRUE,FALSE,NA,NA
14374,"RT @1futurama: Earthicans, it is not too late to #MakeAmericaBrannigan 
#Inauguration #Futurama https://t.co/Nze7eRGt3S",FALSE,0,NA,2017-02-01 23:37:10,FALSE,NA,826937466896708000,NA,Twitter for Windows,DoctorBlueBird,6,TRUE,FALSE,NA,NA
14375,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 23:37:01,FALSE,NA,826937428615234000,NA,Twitter for Android,sevigny_rob,3184,TRUE,FALSE,NA,NA
14376,"RT @NRA: We are READY to get to work with President Trump and defend the #2A! Are you?
#Inauguration #America https://t.co/UOcx9F0KEU",FALSE,0,NA,2017-02-01 23:36:30,FALSE,NA,826937298474430000,NA,TweetCaster for Android,King_Karma2012,1474,TRUE,FALSE,NA,NA
14377,RT @TrumpForVets2: Should @POTUS have a weekly show like fireside chats that FDR did? PLEASE VOTE &amp; RT? #Inauguration #InaugurationDay2017…,FALSE,0,NA,2017-02-01 23:36:12,FALSE,NA,826937222179926000,NA,Twitter for Android,RogueDemocrat,102,TRUE,FALSE,NA,NA
14378,RT @ZacharyWeaklem: RT to make a liberal cry. #PresidentTrump #Inauguration https://t.co/jiHkN9HAu5,FALSE,0,NA,2017-02-01 23:36:00,FALSE,NA,826937171223446000,NA,Twitter for iPhone,BillFlesch,713,TRUE,FALSE,NA,NA
14379,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 23:35:46,FALSE,NA,826937115741135000,NA,Twitter Web Client,X2RPftrzMQd8hwJ,89786,TRUE,FALSE,NA,NA
14380,RT @tibbits_jordan: I proudly announce my candidacy for the 2036 Election! Get ready world #Inauguration https://t.co/yjy0htaaFk,FALSE,0,NA,2017-02-01 23:35:35,FALSE,NA,826937069373125000,NA,Twitter for iPhone,Mitchell_Maz,26,TRUE,FALSE,NA,NA
14381,"RT @Bubbelonia: Trump supporters were ""too busy at work"" to come to the #Inauguration? And they also voted Trump because all the jobs have…",FALSE,0,NA,2017-02-01 23:35:30,FALSE,NA,826937048313561000,NA,Twitter for Android,parlementor,1,TRUE,FALSE,NA,NA
14382,RT @DumbestPosts: World leaders group chat <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Inauguration https://t.co/g6ypRd6o2L,FALSE,0,NA,2017-02-01 23:33:25,FALSE,NA,826936522595246000,NA,Twitter Web Client,Emil_yRussell,566,TRUE,FALSE,NA,NA
14383,RT @TrumpsBitches_: Betsy DeVos met a child for the first time in her life at the #Inauguration and she cannot stop wondering how he ever g…,FALSE,0,NA,2017-02-01 23:32:43,FALSE,NA,826936348976226000,NA,Twitter for iPhone,MaryO1414,24,TRUE,FALSE,NA,NA
14384,"RT @AkintundeMrTile: #Inauguration,love you Mr Obama https://t.co/xbL98leYlD",FALSE,0,NA,2017-02-01 23:30:54,FALSE,NA,826935887892197000,NA,Twitter Web Client,yjIncegyh32sc2,1,TRUE,FALSE,NA,NA
14385,Stink Bomb Attack at Trump Inaugural Ball Plot Busted https://t.co/wHLYvHBRm9 #trump #stinkbomb #inauguration,FALSE,1,NA,2017-02-01 23:29:18,FALSE,NA,826935488657375000,NA,Colin's Autotweeterpro5.3,Col_Connaughton,0,FALSE,FALSE,NA,NA
14386,RT @Charles_HRH: The Pentagon has changed the nuclear codes to over 140 characters so President Trump can't tweet them. #Inauguration,FALSE,0,NA,2017-02-01 23:29:14,FALSE,NA,826935471511110000,NA,Twitter for iPhone,liveyourbest13,9324,TRUE,FALSE,NA,NA
14387,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:29:14,FALSE,NA,826935468331667000,NA,Twitter for iPhone,twosocks41,5678,TRUE,FALSE,NA,NA
14388,"RT @NRVChris: Truly inspirational, elegant, and presidential. @realDonaldTrump #Inauguration #MakeAmericaGreatAgain https://t.co/f02CtLUnC8",FALSE,0,NA,2017-02-01 23:28:05,FALSE,NA,826935182678593000,NA,iOS,lonelyRLpleb,460,TRUE,FALSE,NA,NA
14389,RT @ZacharyWeaklem: RT to make a liberal cry. #PresidentTrump #Inauguration https://t.co/jiHkN9HAu5,FALSE,0,NA,2017-02-01 23:27:37,FALSE,NA,826935063518573000,NA,Twitter for Android,missileguy01,713,TRUE,FALSE,NA,NA
14390,RT @jamespointe1: In GOD we trust not man. JUST DO UR JOB PRESIDENT TRUMP... #Inauguration,FALSE,0,NA,2017-02-01 23:27:04,FALSE,NA,826934925647630000,NA,Twitter Web Client,sKJFrFLo5aulSqZ,1,TRUE,FALSE,NA,NA
14391,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:26:59,FALSE,NA,826934902478221000,NA,Twitter for iPhone,tmk5775,5678,TRUE,FALSE,NA,NA
14392,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:26:45,FALSE,NA,826934847230783000,NA,Twitter for iPad,NoyesLori,5678,TRUE,FALSE,NA,NA
14393,"RT @NRVChris: Truly inspirational, elegant, and presidential. @realDonaldTrump #Inauguration #MakeAmericaGreatAgain https://t.co/f02CtLUnC8",FALSE,0,NA,2017-02-01 23:25:53,FALSE,NA,826934627185070000,NA,iOS,John83402735,460,TRUE,FALSE,NA,NA
14394,RT @iiLoveKARMA_: She waited her whole life to see a female president this makes me so sad <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>  #Inauguration https://t.co/x0tLAmx65b,FALSE,0,NA,2017-02-01 23:24:27,FALSE,NA,826934266856603000,NA,Twitter for iPhone,cunterfein,1377,TRUE,FALSE,NA,NA
14395,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:24:10,FALSE,NA,826934194391519000,NA,Twitter for iPhone,nickrogers1984,5678,TRUE,FALSE,NA,NA
14396,"Trump supporters were ""too busy at work"" to come to the #Inauguration? And they also voted Trump because all the jobs have gone to China? <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,2,NA,2017-02-01 23:23:00,FALSE,NA,826933901914419000,NA,Twitter for iPhone,Bubbelonia,1,FALSE,FALSE,NA,NA
14397,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 23:21:49,FALSE,NA,826933605414875000,NA,Twitter Web Client,hunie4trump,3184,TRUE,FALSE,NA,NA
14398,"RT @seanspicer: Inauguration Day: @realDonaldTrump to become America's 45th president
@AP 
https://t.co/DEWgs5Vq7n #Inauguration #DonaldTru…",FALSE,0,NA,2017-02-01 23:21:08,FALSE,NA,826933433041555000,NA,Twitter for Android,Brentano_only,1031,TRUE,FALSE,NA,NA
14399,"RT @TheMarkRomano: When it finally hits you that Donald Trump is the President and Obama did not give you a pardon...

#Inauguration https:…",FALSE,0,NA,2017-02-01 23:20:57,FALSE,NA,826933383741715000,NA,Twitter for Android,Blittle_R56,2925,TRUE,FALSE,NA,NA
14400,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 23:20:45,FALSE,NA,826933335083606000,NA,Twitter for Android,DrShadow11,89786,TRUE,FALSE,NA,NA
14401,RT @Iran_Style: @drninaansary inspired guests @PEFoud #Inauguration Dinner&amp;Discourse Series4 #Women of #Excellence 2 #dare &amp; a make a diffe…,FALSE,0,NA,2017-02-01 23:20:17,FALSE,NA,826933218679149000,NA,Twitter for iPhone,Persian_FDN,3,TRUE,FALSE,NA,NA
14402,RT @ThePatriot143: BREAKING : Angel Mom Confronts Visibly Shaken Pelosi at Town Hall – TruthFeed https://t.co/p5pyU1Oh1D #Inauguration http…,FALSE,0,NA,2017-02-01 23:20:05,FALSE,NA,826933168091435000,NA,Twitter for iPad,elgomes15,190,TRUE,FALSE,NA,NA
14403,@TheLeadCNN #Video #Inauguration #Trump turns around she is smiling #catch Negro gentleman #background #smiling to #frown #instantly #TRUTH.,FALSE,0,TheLeadCNN,2017-02-01 23:18:56,FALSE,NA,826932876755223000,1176994477,Twitter Web Client,sushispike,0,FALSE,FALSE,NA,NA
14404,"RT @GenesisTruths: ""Blessed is the nation whose GOD is The LORD"" ~Psalm33:12  #Inauguration #InaugurationDay2017 https://t.co/Px90nEHRuC",FALSE,0,NA,2017-02-01 23:17:44,FALSE,NA,826932575474180000,NA,Twitter Web Client,JESUSTVNETWORK,79,TRUE,FALSE,NA,NA
14405,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 23:17:07,FALSE,NA,826932422226887000,NA,Twitter for Android,4ngrydrunk,89786,TRUE,FALSE,NA,NA
14406,RT @ZacharyWeaklem: RT to make a liberal cry. #PresidentTrump #Inauguration https://t.co/jiHkN9HAu5,FALSE,0,NA,2017-02-01 23:17:04,FALSE,NA,826932407832027000,NA,Twitter for iPhone,LAGraham64,713,TRUE,FALSE,NA,NA
14407,RT @AliKolbert: I keep hoping the moving troops behind Trump are going to cart him away.... #Inauguration,FALSE,0,NA,2017-02-01 23:14:54,FALSE,NA,826931862568210000,NA,Twitter for iPhone,kaseiYuu,6,TRUE,FALSE,NA,NA
14408,RT @Iran_Style: @drninaansary inspired guests @PEFoud #Inauguration Dinner&amp;Discourse Series4 #Women of #Excellence 2 #dare &amp; a make a diffe…,FALSE,0,NA,2017-02-01 23:14:51,FALSE,NA,826931850975248000,NA,Twitter for iPhone,NazeninA,3,TRUE,FALSE,NA,NA
14409,@drninaansary inspired guests @PEFoud #Inauguration Dinner&amp;Discourse Series4 #Women of #Excellence 2 #dare &amp; a make… https://t.co/RtKitIdGYP,FALSE,8,drninaansary,2017-02-01 23:14:29,TRUE,NA,826931757224190000,2358302612,Twitter for iPhone,Iran_Style,3,FALSE,FALSE,NA,NA
14410,RT @DC_Patch: Westboro Baptist Church protesting at Friday's presidential #inauguration https://t.co/J46EEaHx7U,FALSE,0,NA,2017-02-01 23:12:46,FALSE,NA,826931324279779000,NA,Twitter for iPhone,noshamecrazay,136,TRUE,FALSE,NA,NA
14411,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 23:11:53,FALSE,NA,826931102153535000,NA,Twitter for Android,Shredgrey,3184,TRUE,FALSE,NA,NA
14412,CNN took a massive photo during President Trump's #inauguration speech #gigapixel https://t.co/SzLsLSagAG,FALSE,0,NA,2017-02-01 23:10:10,FALSE,NA,826930673202168000,NA,Twitter Web Client,CharltonDietz,0,FALSE,FALSE,NA,NA
14413,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 23:09:03,FALSE,NA,826930389616906000,NA,Twitter Web Client,Concordantly,5678,TRUE,FALSE,NA,NA
14414,RT @AliKolbert: I keep hoping the moving troops behind Trump are going to cart him away.... #Inauguration,FALSE,0,NA,2017-02-01 23:07:35,FALSE,NA,826930021105226000,NA,Twitter for iPhone,LindaUllrichCA,6,TRUE,FALSE,NA,NA
14415,RT @ThePatriot143: BREAKING : Angel Mom Confronts Visibly Shaken Pelosi at Town Hall – TruthFeed https://t.co/p5pyU1Oh1D #Inauguration http…,FALSE,0,NA,2017-02-01 23:07:01,FALSE,NA,826929880516412000,NA,Twitter for Android,jamiechance05,190,TRUE,FALSE,NA,NA
14416,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 23:05:58,FALSE,NA,826929614048027000,NA,Twitter Web Client,Tree_skier,3184,TRUE,FALSE,NA,NA
14417,"RT @ABeautifulGrind: NEW ""Bet It"" @STREETPREZGRAMZ Via (@StreetPrezFanz) ""The Inauguration"" MIXTAPE @IamDjOktobA  #FukAVote #Inauguration h…",FALSE,0,NA,2017-02-01 23:05:05,FALSE,NA,826929390764204000,NA,Twitter Web Client,NewHipHop2017,9,TRUE,FALSE,NA,NA
14418,RT @trustnorminah: This is the best thing I've seen. #Inauguration https://t.co/91P0OD4SWn,FALSE,0,NA,2017-02-01 23:04:35,FALSE,NA,826929266071835000,NA,Twitter for Android,snakeman1065,66220,TRUE,FALSE,NA,NA
14419,RT @ThePatriot143: POLL - Where would you rather live? #Inauguration,FALSE,0,NA,2017-02-01 23:03:18,FALSE,NA,826928943697633000,NA,Twitter for Android,drewjt6,3184,TRUE,FALSE,NA,NA
14420,RT @Aria_CapitalInc: Today marks a historic moment in the political environment of the United States. #Inauguration,FALSE,0,NA,2017-02-01 23:03:07,FALSE,NA,826928898311066000,NA,Twitter Web Client,oxrolongsu1973,1,TRUE,FALSE,NA,NA
14421,"Since #Inauguration have Uday &amp; Qusay #Trump begun to look as if the cocaine-filled condoms in their intestines might burst?
#trumpregrets",FALSE,1,NA,2017-02-01 23:02:50,FALSE,NA,826928824633823000,NA,Twitter for iPhone,Scotty_Miguel,0,FALSE,FALSE,NA,NA
14422,"RT @TEN_GOP: Great to see the Churchill bust finally is back in the White House, after being removed by Barack Obama.
#Inauguration #Freedo…",FALSE,0,NA,2017-02-01 23:01:52,FALSE,NA,826928583528632000,NA,Twitter Web Client,phred320,1200,TRUE,FALSE,NA,NA
14423,"RT @TrumpD2016: ""@seanspicer: The @VP has sworn in John Kelly as the Secretary of Homeland Security #Inauguration https://t.co/jFxpsV4WZ1",FALSE,0,NA,2017-02-01 22:59:52,FALSE,NA,826928078786089000,NA,Twitter for Android,slh2813,31,TRUE,FALSE,NA,NA
14424,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 22:59:40,FALSE,NA,826928028915753000,NA,Twitter for iPhone,YvngTurtle,89786,TRUE,FALSE,NA,NA
14425,CNN took a massive photo during President Trump's #inauguration speech #gigapixel https://t.co/olmBSwlcD1,FALSE,0,NA,2017-02-01 22:59:34,FALSE,NA,826928003481375000,NA,Twitter Web Client,wNOvscYKkGdBG5I,0,FALSE,FALSE,NA,NA
14426,"RT @AltNatParkSer: .@POTUS more people voted to ban you from the UK in the last 12 hours, than turned up to your #Inauguration. Let that si…",FALSE,0,NA,2017-02-01 22:59:20,FALSE,NA,826927947659485000,NA,Twitter for Android,Barry_Brewer,5678,TRUE,FALSE,NA,NA
14427,RT @Garrett_Love: Congratulations to President Donald Trump &amp; VP Mike Pence! Remember to keep our leaders in your prayers. #Inauguration #p…,FALSE,0,NA,2017-02-01 22:57:52,FALSE,NA,826927577197601000,NA,Twitter for iPad,Josephagasper,209,TRUE,FALSE,NA,NA
14428,"RT @SavageBiden: Trump: Joe, I'd like you to say a short something at the #Inauguration
Biden: Wow really?
Trump: Yes
Biden:  https://t.co/…",FALSE,0,NA,2017-02-01 22:57:47,FALSE,NA,826927556532265000,NA,Twitter for Android,kevinmiquel,4299,TRUE,FALSE,NA,NA
14429,RT @TheGOPReport: If anybody knows this woman who lit a Trump supporter's hair on fire at Donald Trump's #Inauguration please notify the D.…,FALSE,0,NA,2017-02-01 22:56:23,FALSE,NA,826927203715789000,NA,Twitter for Android,esmithhouser,1650,TRUE,FALSE,NA,NA
14430,"RT @ThePatriot143: Science Experts Say Liberals, Not Conservatives, Are Psychotic https://t.co/ZV1WH6fX53 #Inauguration https://t.co/FCiR9d…",FALSE,0,NA,2017-02-01 22:56:18,FALSE,NA,826927182169510000,NA,Twitter for Android,friendly223,59,TRUE,FALSE,NA,NA
14431,RT @CordeliaSkyNews: Protestor making friends with Trump supporters from New Mexico. #Inauguration https://t.co/ypvmEhMril,FALSE,0,NA,2017-02-01 22:56:17,FALSE,NA,826927176473780000,NA,Twitter Web Client,NahteWilly,1,TRUE,FALSE,NA,NA
14432,"RT @T1BER1US_Rick: My favorite Line is ""When you open your heart to patriotism there is no room for prejudice "" #Inauguration",FALSE,0,NA,2017-02-01 22:56:00,FALSE,NA,826927104910570000,NA,Twitter Web Client,preldutmoaco191,7,TRUE,FALSE,NA,NA
14433,RT @johniadarola: Trump will be our first 40 hour a week President. #inauguration,FALSE,0,NA,2017-02-01 22:55:34,FALSE,NA,826926998853349000,NA,Twitter for Android,AthicaSpeaks,193,TRUE,FALSE,NA,NA
14434,"RT @JahovasWitniss: Wait... what!?

#Inauguration https://t.co/zs8rx1MjMc",FALSE,0,NA,2017-02-01 22:52:52,FALSE,NA,826926320433062000,NA,Twitter Web Client,mattmatsuo,89786,TRUE,FALSE,NA,NA
14435,RT @BridgetMarie: Love when Trump people in #DC for #Inauguration see my hat from afar only to look disappointed when they get close enough…,FALSE,0,NA,2017-02-01 22:51:53,FALSE,NA,826926069622112000,NA,Twitter for iPhone,TeisaTalks,28909,TRUE,FALSE,NA,NA
14436,RT @The1975Planet: This might seem like a step backwards but we have to remember that love will always wins @realDonaldTrump #Inauguration…,FALSE,0,NA,2017-02-01 22:51:37,FALSE,NA,826926003826074000,NA,Twitter for Android,GiovannaPosey,81,TRUE,FALSE,NA,NA
